"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:-1 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,30)",201.875,259.718,160.6667,208.0489
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 10))",19.5397,14.1303,66.3333,87.2315
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 15))",46.4033,46.5332,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 20))",198.6303,261.7415,123.6667,152.1063
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 25))",347.7576,263.6916,159.3333,208.9625
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 10))",19.5397,14.1303,66.3333,87.2315
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 15))",56.7293,59.0151,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 20))",201.9125,259.1678,122.3333,153.024
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 25))",340.0667,277.0127,159.3333,208.9625
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 10))",16.5442,6.2525,74.3333,80.8847
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 15))",44.4759,33.5399,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 20))",191.3519,267.5022,122.6667,153.598
MG:-1 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 25))",272.8718,243.5937,159.0,209.2869
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 10))",17.1291,11.0491,66.6667,86.9272
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 15))",35.7686,41.112,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 20))",183.923,273.7317,124.3333,152.333
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 25))",182.9869,274.9611,161.3333,207.0998
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 10))",17.1291,11.0491,66.6667,86.9272
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 15))",70.8044,82.9872,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 20))",209.8714,253.1143,123.6667,152.1063
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 25))",209.6481,251.6938,159.6667,208.7111
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 10))",17.9261,7.2597,74.6667,81.4514
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 15))",72.0351,81.3762,77.0,84.4808
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 20))",199.1964,261.1897,122.3333,152.1096
MG:-1 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 25))",340.0667,277.0127,126.6667,152.5822
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 10))",367.75,229.0637,289.0,192.2576
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 15))",500.0,0.0,289.6667,191.1029
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 10))",354.4444,252.1096,289.0,192.2576
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 15))",500.0,0.0,290.6667,189.3709
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 10))",396.0,180.1333,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 15))",500.0,0.0,290.6667,189.3709
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,10)",349.25,261.1067,175.6667,194.6801
MG:-1 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,15)",500.0,0.0,180.3333,190.474
MG:-1 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,20)",500.0,0.0,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,25)",500.0,0.0,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,30)",500.0,0.0,289.3333,191.6803
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 10))",347.1,264.8306,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 15))",500.0,0.0,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,289.3333,191.6803
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,290.3333,189.9482
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 10))",347.1,264.8306,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 15))",500.0,0.0,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,287.0,195.7217
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,290.3333,189.9482
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 10))",350.5417,258.8694,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 15))",500.0,0.0,287.0,195.7217
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,287.0,195.7217
MG:-1 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,288.6667,192.835
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 10))",185.3778,272.4714,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 15))",372.6667,201.7953,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,289.6667,191.1029
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,290.3333,189.9482
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 10))",185.3778,272.4714,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 15))",245.5,221.474,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,289.6667,191.1029
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,290.3333,189.9482
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 10))",350.5417,258.8694,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 15))",500.0,0.0,288.3333,193.4123
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,289.6667,191.1029
MG:-1 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,290.3333,189.9482
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,10)",500.0,0.0,286.6667,196.2991
MG:-1 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,15)",500.0,0.0,290.6667,189.3709
MG:-1 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,20)",500.0,0.0,287.0,195.7217
MG:-1 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,25)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,30)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 10))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 10))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 15))",500.0,0.0,290.6667,189.3709
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 10))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 15))",500.0,0.0,290.6667,189.3709
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 10))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 10))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 10))",365.0,233.8269,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 15))",500.0,0.0,291.0,188.7935
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,10)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,15)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,20)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,25)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,30)",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.2, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.2, 10))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:4,z:2.5759 alpha:2.5,"W (z:2.5759,a:2.5,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.1, 10))",20.0069,5.0729,69.6667,58.5349
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.1, 15))",24.7869,2.4775,163.3333,155.4488
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.1, 20))",50.2,28.7155,394.0,10.3923
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.1, 25))",372.6667,220.5478,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.15, 10))",23.8526,4.1145,105.0,116.8888
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.15, 15))",43.9444,15.4922,339.6667,85.36
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.15, 20))",103.8333,52.8354,394.0,10.3923
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 10))",35.2204,11.7909,234.0,168.5556
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 15))",122.2778,47.5892,340.3333,85.0078
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 20))",207.3333,105.1158,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,10)",12.9813,3.3642,17.6667,1.5275
MG:-1 Var:9,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,15)",50.3952,56.4526,24.3333,2.0817
MG:-1 Var:9,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,20)",228.0833,245.7776,132.3333,177.2494
MG:-1 Var:9,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,25)",357.1333,247.4523,171.0,199.1808
MG:-1 Var:9,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,30)",500.0,0.0,272.3333,200.6996
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 10))",13.3147,3.855,20.0,4.5826
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 15))",15.4493,3.0036,38.6667,13.6504
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 20))",31.9083,8.4262,133.3333,176.4152
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 25))",93.1296,85.0552,171.6667,198.5153
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 10))",13.3147,3.855,20.0,4.5826
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 15))",19.4902,3.2257,34.0,14.9332
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 20))",76.5,27.5837,154.6667,212.4861
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 25))",500.0,0.0,171.6667,198.5153
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 10))",17.658,4.2795,19.6667,4.7258
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 15))",30.6061,10.5934,34.3333,14.5717
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 20))",76.5,27.5837,154.0,213.0516
MG:-1 Var:9,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 25))",500.0,0.0,171.6667,198.5153
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 10))",11.4193,2.4848,20.0,4.5826
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 15))",11.7497,2.7338,38.6667,13.6504
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 20))",23.0458,8.1513,132.3333,174.6835
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 25))",22.3214,3.164,274.3333,203.1166
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 10))",11.4193,2.4848,20.0,4.5826
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 15))",17.1965,4.1561,38.3333,14.1892
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 20))",53.5972,29.5994,133.3333,176.4152
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 25))",349.0476,261.4572,171.6667,198.5153
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 10))",17.6135,3.7083,19.6667,4.7258
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 15))",19.5581,4.386,68.6667,57.5702
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 20))",71.5278,32.9564,154.3333,212.7824
MG:-1 Var:9,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 25))",500.0,0.0,171.6667,198.5153
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 10))",25.4611,5.8124,116.6667,106.0016
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 15))",34.5778,12.0603,339.6667,85.36
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 20))",64.2,42.0503,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 10))",30.6534,7.4551,234.0,168.5556
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 15))",53.5079,6.0445,340.3333,85.0078
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 20))",153.5,30.0292,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 10))",49.297,20.472,234.0,168.5556
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 15))",248.1667,221.6869,340.6667,84.4354
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 20))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 25))",500.0,0.0,400.0,0.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,10)",16.1204,3.7307,19.0,3.6056
MG:-1 Var:9,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,15)",42.9397,37.6752,25.0,1.0
MG:-1 Var:9,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,20)",231.9615,240.9381,153.6667,213.3362
MG:-1 Var:9,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,25)",357.1333,247.4523,213.6667,181.2356
MG:-1 Var:9,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,30)",500.0,0.0,392.6667,12.7017
MG:-1 Var:9,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 10))",12.5475,1.4904,20.0,4.5826
MG:-1 Var:9,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 15))",19.4273,4.2206,131.6667,171.9719
